yearArticle, authorArticle, year, authorFirst, authorLast, authors, article, number, line
"2016","Nakagawa, Maho","2014","Guo XS","Guo XS","Guo XS","21","1","Guo XS, 2014, ATMOS ENVIRON, V94, P428, DOI 10.1016/j.atmosenv.2014.05.042."
"2016","Nakagawa, Maho","2016","Horvath H","Horvath H","Horvath H","21","1","Horvath H, 2016, J AEROSOL SCI, V91, P43, DOI 10.1016/j.jaerosci.2015.09.003."
"2016","Nakagawa, Maho","2013","Kim H","Kim H","Kim H","21","1","Kim H, 2013, ATMOS CHEM PHYS, V13, P7711, DOI 10.5194/acp-13-7711-2013."
"2016","Nakagawa, Maho","1994","KOYLU UO","KOYLU UO","KOYLU UO","21","1","KOYLU UO, 1994, J HEAT TRANS-T ASME, V116, P152, DOI 10.1115/1.2910849."
"2016","Nakagawa, Maho","2006","Krauth W.","Krauth W.","Krauth W.","21","1","Krauth W., 2006, STAT MECH ALGORITHMS."
"2016","Nakagawa, Maho","2006","Lack DA","Lack DA","Lack DA","21","1","Lack DA, 2006, AEROSOL SCI TECH, V40, P697, DOI 10.1080/02786820600803917."
"2016","Nakagawa, Maho","2009","Lang-Yona M","Lang-Yona M","Lang-Yona M","21","1","Lang-Yona M, 2009, ANAL CHEM, V81, P1762, DOI 10.1021/ac8017789."
"2016","Nakagawa, Maho","2015","Laskin A","Laskin A","Laskin A","21","1","Laskin A, 2015, CHEM REV, V115, P4335, DOI 10.1021/cr5006167."
"2016","Nakagawa, Maho","2013","Liu PF","Liu PF","Liu PF","21","1","Liu PF, 2013, ENVIRON SCI TECHNOL, V47, P13594, DOI 10.1021/es403411e."
"2016","Nakagawa, Maho","2013","Mackowski D. W.","Mackowski D. W.","Mackowski D. W.","21","1","Mackowski D. W., 2013, MSTM MULTIPLE SPHERE."
"2016","Nakagawa, Maho","2013","McCrowey CJ","McCrowey CJ","McCrowey CJ","21","1","McCrowey CJ, 2013, AEROSOL SCI TECH, V47, P592, DOI 10.1080/02786826.2013.775400."
"2016","Nakagawa, Maho","2015","Moise T","Moise T","Moise T","21","1","Moise T, 2015, CHEM REV, V115, P4400, DOI 10.1021/cr5005259."
"2016","Nakagawa, Maho","2009","Moosmuller H","Moosmuller H","Moosmuller H","21","1","Moosmuller H, 2009, J QUANT SPECTROSC RA, V110, P844, DOI 10.1016/j.jqsrt.2009.02.035."
"2016","Nakagawa, Maho","1988","MOUNTAIN RD","MOUNTAIN RD","MOUNTAIN RD","21","1","MOUNTAIN RD, 1988, LANGMUIR, V4, P1321, DOI 10.1021/la00084a021."
"2016","Nakagawa, Maho","2010","Nakayama T","Nakayama T","Nakayama T","21","1","Nakayama T, 2010, J AEROSOL SCI, V41, P333, DOI 10.1016/j.jaerosci.2010.01.004."
"2016","Nakagawa, Maho","2015","Nakayama T","Nakayama T","Nakayama T","21","1","Nakayama T, 2015, J METEOROL SOC JPN, V93, P285, DOI 10.2151/jmsj.2015-016."
"2016","Nakagawa, Maho","2014","Nakayama T","Nakayama T","Nakayama T","21","1","Nakayama T, 2014, J GEOPHYS RES-ATMOS, V119, P12721, DOI 10.1002/2014JD021744."
"2016","Nakagawa, Maho","2000","Nikolov ID","Nikolov ID","Nikolov ID","21","1","Nikolov ID, 2000, APPL OPTICS, V39, P2067, DOI 10.1364/AO.39.002067."
"2016","Nakagawa, Maho","2003","Park K","Park K","Park K","21","1","Park K, 2003, ENVIRON SCI TECHNOL, V37, P577, DOI 10.1021/es025960v."
"2016","Nakagawa, Maho","1978","PERRY RJ","PERRY RJ","PERRY RJ","21","1","PERRY RJ, 1978, APPL OPTICS, V17, P2700, DOI 10.1364/AO.17.002700."
"2016","Nakagawa, Maho","2004","Pettersson A","Pettersson A","Pettersson A","21","1","Pettersson A, 2004, J AEROSOL SCI, V35, P995, DOI 10.1016/j.jaerosci.2004.02.008."
"2016","Nakagawa, Maho","1979","PINNICK RG","PINNICK RG","PINNICK RG","21","1","PINNICK RG, 1979, J AEROSOL SCI, V10, P55, DOI 10.1016/0021-8502(79)90136-8."
"2016","Nakagawa, Maho","1976","PINNICK RG","PINNICK RG","PINNICK RG","21","1","PINNICK RG, 1976, APPL OPTICS, V15, P384, DOI 10.1364/AO.15.000384."
"2016","Nakagawa, Maho","1995","SACHWEH BA","SACHWEH BA","SACHWEH BA","21","1","SACHWEH BA, 1995, AEROSOL SCI TECH, V23, P373, DOI 10.1080/02786829508965321."
"2016","Nakagawa, Maho","2011","Tajima N","Tajima N","Tajima N","21","1","Tajima N, 2011, AEROSOL SCI TECH, V45, P196, DOI 10.1080/02786826.2010.530625."
"2016","Nakagawa, Maho","2001","Volten H","Volten H","Volten H","21","1","Volten H, 2001, J GEOPHYS RES-ATMOS, V106, P17375, DOI 10.1029/2001JD900068."
"2016","Nakagawa, Maho","2003","WEINERT D","WEINERT D","WEINERT D","21","1","WEINERT D, 2003, FIRE SAFETY SCI, V7, P209, DOI DOI 10.3801/IAFSS.FSS.7-209."
"2016","Nakagawa, Maho","1988","WYATT PJ","WYATT PJ","WYATT PJ","21","1","WYATT PJ, 1988, APPL OPTICS, V27, P217, DOI 10.1364/AO.27.000217."
"2016","Nakagawa, Maho","2009","Xue HX","Xue HX","Xue HX","21","1","Xue HX, 2009, ENVIRON SCI TECHNOL, V43, P2787, DOI 10.1021/es803287v."
"2016","Nakagawa, Maho","2007","Yurkin MA","Yurkin MA","Yurkin MA","21","1","Yurkin MA, 2007, J QUANT SPECTROSC RA, V106, P558, DOI 10.1016/j.jqsrt.2007.01.034."
"2018","Lengert, Nicor","2009","Asaithamby A","Asaithamby A","Asaithamby A","22","1","Asaithamby A, 2009, NUCLEIC ACIDS RES, V37, P3912, DOI 10.1093/nar/gkp237."
"2018","Lengert, Nicor","2016","Barazzuol L","Barazzuol L","Barazzuol L","22","1","Barazzuol L, 2016, J RADIAT RES, V57, pI2, DOI 10.1093/jrr/rrw013."
"2018","Lengert, Nicor","2002","Basu M","Basu M","Basu M","22","1","Basu M, 2002, IEEE T SYST MAN CY C, V32, P252, DOI 10.1109/TSMCC.2002.804448."
"2018","Lengert, Nicor","2017","Biehs R","Biehs R","Biehs R","22","1","Biehs R, 2017, MOL CELL, V65, P671, DOI 10.1016/j.molcel.2016.12.016."
"2018","Lengert, Nicor","2006","Boker W","Boker W","Boker W","22","1","Boker W, 2006, RADIAT RES, V165, P113, DOI 10.1667/RR3486.1."
"2018","Lengert, Nicor","2014","Brenner DJ","Brenner DJ","Brenner DJ","22","1","Brenner DJ, 2014, BRIT J RADIOL, V87, DOI 10.1259/bjr.20130629."
"2018","Lengert, Nicor","2010","Brenner David J.","Brenner David J.","Brenner David J.","22","1","Brenner David J., 2010, Reviews on Environmental Health, V25, P63."
"2018","Lengert, Nicor","2006","Carpenter AE","Carpenter AE","Carpenter AE","22","1","Carpenter AE, 2006, GENOME BIOL, V7, DOI 10.1186/gb-2006-7-10-r100."
"2018","Lengert, Nicor","2013","Davis AJ","Davis AJ","Davis AJ","22","1","Davis AJ, 2013, TRANSL CANCER RES, V2, P130, DOI 10.3978/j.issn.2218-676X.2013.04.02."
"2018","Lengert, Nicor","2014","Doss M","Doss M","Doss M","22","1","Doss M, 2014, BRIT J RADIOL, V87, DOI 10.1259/bjr.20140085."
"2018","Lengert, Nicor","2015","Durdik M","Durdik M","Durdik M","22","1","Durdik M, 2015, CYTOM PART A, V87A, P1070, DOI 10.1002/cyto.a.22731."
"2018","Lengert, Nicor","2015","Eberlein U","Eberlein U","Eberlein U","22","1","Eberlein U, 2015, PLOS ONE, V10, DOI 10.1371/journal.pone.0123174."
"2018","Lengert, Nicor","2009","Fazel R","Fazel R","Fazel R","22","1","Fazel R, 2009, NEW ENGL J MED, V361, P849, DOI 10.1056/NEJMoa0901249."
"2018","Lengert, Nicor","2016","Federal Office of Radiation Protection","Federal Office of Radiation Protection","Federal Office of Radiation Protection","22","1","Federal Office of Radiation Protection, 2016, WIE HOCH IST NAT STR."
"2018","Lengert, Nicor","2010","Grudzenski S","Grudzenski S","Grudzenski S","22","1","Grudzenski S, 2010, P NATL ACAD SCI USA, V107, P14205, DOI 10.1073/pnas.1002213107."
"2018","Lengert, Nicor","2009","Grudzenski S","Grudzenski S","Grudzenski S","22","1","Grudzenski S, 2009, RADIOLOGY, V253, P706, DOI 10.1148/radiol.2533090468."
"2018","Lengert, Nicor","1924","Hecht S","Hecht S","Hecht S","22","1","Hecht S, 1924, J GEN PHYSIOL, V7, P235, DOI 10.1085/jgp.7.2.235."
"2018","Lengert, Nicor","2011","Ivashkevich AN","Ivashkevich AN","Ivashkevich AN","22","1","Ivashkevich AN, 2011, MUTAT RES-FUND MOL M, V711, P49, DOI 10.1016/j.mrfmmm.2010.12.015."
"2018","Lengert, Nicor","2016","Jackson SP","Jackson SP","Jackson SP","22","1","Jackson SP, 2016, SCIENCE, V352, P1178, DOI 10.1126/science.aab0958."
"2018","Lengert, Nicor","2015","Jeggo PA","Jeggo PA","Jeggo PA","22","1","Jeggo PA, 2015, BIOCHEM J, V471, P1, DOI 10.1042/BJ20150582."
"2018","Lengert, Nicor","2010","Jucha A","Jucha A","Jucha A","22","1","Jucha A, 2010, MUTAT RES-GEN TOX EN, V696, P16, DOI 10.1016/j.mrgentox.2009.12.004."
"2018","Lengert, Nicor","2007","Kegel P","Kegel P","Kegel P","22","1","Kegel P, 2007, DNA REPAIR, V6, P1692, DOI 10.1016/j.dnarep.2007.05.013."
"2018","Lengert, Nicor","2010","Kuefner MA","Kuefner MA","Kuefner MA","22","1","Kuefner MA, 2010, EUR RADIOL, V20, P2917, DOI 10.1007/s00330-010-1873-9."
"2018","Lengert, Nicor","2012","Kuefner MA","Kuefner MA","Kuefner MA","22","1","Kuefner MA, 2012, RADIOLOGY, V264, P59, DOI 10.1148/radiol.12111730."
"2018","Lengert, Nicor","2005","Lobrich M","Lobrich M","Lobrich M","22","1","Lobrich M, 2005, P NATL ACAD SCI USA, V102, P8984, DOI 10.1073/pnas.0501895102."
"2018","Lengert, Nicor","2006","Lobrich M","Lobrich M","Lobrich M","22","1","Lobrich M, 2006, INT J CANCER, V118, P2652, DOI 10.1002/ijc.21782."
"2018","Lengert, Nicor","2017","Lobrich M","Lobrich M","Lobrich M","22","1","Lobrich M, 2017, TRENDS BIOCHEM SCI, V42, P690, DOI 10.1016/j.tibs.2017.06.011."
"2018","Lengert, Nicor","2010","Lobrich M","Lobrich M","Lobrich M","22","1","Lobrich M, 2010, CELL CYCLE, V9, P662, DOI 10.4161/cc.9.4.10764."
"2018","Lengert, Nicor","2016","Meers C","Meers C","Meers C","22","1","Meers C, 2016, DNA REPAIR, V44, P17, DOI 10.1016/j.dnarep.2016.05.002."
"2018","Lengert, Nicor","2018","Meulepas JM","Meulepas JM","Meulepas JM","22","1","Meulepas JM, 2018, RADIAT RES, V189, P128, DOI 10.1667/RR14807.1."
"2018","Lengert, Nicor","2015","Mirsch J","Mirsch J","Mirsch J","22","1","Mirsch J, 2015, P NATL ACAD SCI USA, V112, P12396, DOI 10.1073/pnas.1508702112."
"2018","Lengert, Nicor","2016","Mladenov E","Mladenov E","Mladenov E","22","1","Mladenov E, 2016, SEMIN CANCER BIOL, V37-38, P51, DOI 10.1016/j.semcancer.2016.03.003."
"2018","Lengert, Nicor","2009","Mullenders L","Mullenders L","Mullenders L","22","1","Mullenders L, 2009, NAT REV CANCER, V9, P596, DOI 10.1038/nrc2677."
"2018","Lengert, Nicor","2015","Osipov AN","Osipov AN","Osipov AN","22","1","Osipov AN, 2015, ONCOTARGET, V6, P27275, DOI 10.18632/oncotarget.4739."
"2018","Lengert, Nicor","2004","Qvarnstrom OF","Qvarnstrom OF","Qvarnstrom OF","22","1","Qvarnstrom OF, 2004, RADIOTHER ONCOL, V72, P311, DOI 10.1016/j.radonc.2004.07.009."
"2018","Lengert, Nicor","2010","Roch-Lefevre S","Roch-Lefevre S","Roch-Lefevre S","22","1","Roch-Lefevre S, 2010, RADIAT RES, V174, P185, DOI 10.1667/RR1775.1."
"2018","Lengert, Nicor","1999","Rogakou EP","Rogakou EP","Rogakou EP","22","1","Rogakou EP, 1999, J CELL BIOL, V146, P905, DOI 10.1083/jcb.146.5.905."
"2018","Lengert, Nicor","1998","Rogakou EP","Rogakou EP","Rogakou EP","22","1","Rogakou EP, 1998, J BIOL CHEM, V273, P5858, DOI 10.1074/jbc.273.10.5858."
"2018","Lengert, Nicor","2003","Rothkamm K","Rothkamm K","Rothkamm K","22","1","Rothkamm K, 2003, P NATL ACAD SCI USA, V100, P5057, DOI 10.1073/pnas.0830918100."
"2018","Lengert, Nicor","2007","Rothkamm K","Rothkamm K","Rothkamm K","22","1","Rothkamm K, 2007, RADIOLOGY, V242, P244, DOI 10.1148/radiol.2421060171."
"2018","Lengert, Nicor","2013","Rothkamm K","Rothkamm K","Rothkamm K","22","1","Rothkamm K, 2013, MUTAT RES-GEN TOX EN, V756, P170, DOI 10.1016/j.mrgentox.2013.04.012."
"2018","Lengert, Nicor","2012","Runge R","Runge R","Runge R","22","1","Runge R, 2012, INT J RADIAT BIOL, V88, P439, DOI 10.3109/09553002.2012.658468."
"2018","Lengert, Nicor","2012","Schanz S","Schanz S","Schanz S","22","1","Schanz S, 2012, DNA REPAIR, V11, P823, DOI 10.1016/j.dnarep.2012.07.005."
"2018","Lengert, Nicor","2014","Schuler N","Schuler N","Schuler N","22","1","Schuler N, 2014, PLOS ONE, V9, DOI 10.1371/journal.pone.0091319."
"2018","Lengert, Nicor","2002","Sedelnikova OA","Sedelnikova OA","Sedelnikova OA","22","1","Sedelnikova OA, 2002, RADIAT RES, V158, P486, DOI 10.1667/0033-7587(2002)158{[}0486:QDOIID]2.0.CO;2."
"2018","Lengert, Nicor","2009","Smith-Bindman R","Smith-Bindman R","Smith-Bindman R","22","1","Smith-Bindman R, 2009, ARCH INTERN MED, V169, P2078, DOI 10.1001/archinternmed.2009.427."
"2018","Lengert, Nicor","2011","Valente M","Valente M","Valente M","22","1","Valente M, 2011, RADIAT MEAS, V46, P871, DOI 10.1016/j.radmeas.2011.05.012."
"2018","Lengert, Nicor","2015","Zahnreich S","Zahnreich S","Zahnreich S","22","1","Zahnreich S, 2015, RADIAT RES, V183, P432, DOI 10.1667/RR13911.1."
"2013","Frost, Hans","2004","Agar JJ","Agar JJ","Agar JJ","23","1","Agar JJ, 2004, ENVIRON RESOUR ECON, V28, P1, DOI 10.1023/B:EARE.0000023819.77884.70."
"2013","Frost, Hans","1987","ALLEN PM","ALLEN PM","ALLEN PM","23","1","ALLEN PM, 1987, EUR J OPER RES, V30, P147, DOI 10.1016/0377-2217(87)90092-0."
"2013","Frost, Hans","2009","Anderson J.","Anderson J.","Anderson J.","23","1","Anderson J., 2009, JRC SCI TECHNICAL RE."
"2013","Frost, Hans","1990","ARNASON R","ARNASON R","ARNASON R","23","1","ARNASON R, 1990, CAN J ECON, V23, P630, DOI 10.2307/135652."
"2013","Frost, Hans","2000","Arnason R","Arnason R","Arnason R","23","1","Arnason R, 2000, ANN OPER RES, V94, P219, DOI 10.1023/A:1018956814317."
"2013","Frost, Hans","1987","BJORNDAL T","BJORNDAL T","BJORNDAL T","23","1","BJORNDAL T, 1987, CAN J ECON, V20, P74, DOI 10.2307/135232."
"2013","Frost, Hans","2009","Bromley DW","Bromley DW","Bromley DW","23","1","Bromley DW, 2009, FISHERIES, V34, P280, DOI 10.1577/1548-8446-34.6.280."
"2013","Frost, Hans","2010","Clark CW","Clark CW","Clark CW","23","1","Clark CW, 2010, LAND ECON, V86, P614, DOI 10.3368/le.86.3.614."
"2013","Frost, Hans","2010","Clark CW","Clark CW","Clark CW","23","1","Clark CW, 2010, LAND ECON, V86, P209, DOI 10.3368/le.86.2.209."
"2013","Frost, Hans","1998","Deacon RT","Deacon RT","Deacon RT","23","1","Deacon RT, 1998, ENVIRON RESOUR ECON, V11, P383, DOI 10.1023/A:1008247412458."
"2013","Frost, Hans","2006","del Valle I.","del Valle I.","del Valle I.","23","1","del Valle I., 2006, KNOWLEDGE BASE FISHE, P111."
"2013","Frost, Hans","2003","Dietz T","Dietz T","Dietz T","23","1","Dietz T, 2003, SCIENCE, V302, P1907, DOI 10.1126/science.1091015."
"2013","Frost, Hans","2003","Eide A.","Eide A.","Eide A.","23","1","Eide A., 2003, Marine Resource Economics, V18, P81."
"2013","Frost, Hans","2005","Felipe J.","Felipe J.","Felipe J.","23","1","Felipe J., 2005, E ECON J, V31, P427, DOI DOI 10.2307/40326423."
"2013","Frost, Hans","2011","Frost H","Frost H","Frost H","23","1","Frost H, 2011, DANISH EC J, V149, P55."
"2013","Frost, Hans","2010","Frost H.","Frost H.","Frost H.","23","1","Frost H., 2010, HDB MARINE FISHERIES, P471."
"2013","Frost, Hans","2003","Garza-Gil MD","Garza-Gil MD","Garza-Gil MD","23","1","Garza-Gil MD, 2003, FISH RES, V60, P199, DOI 10.1016/S0165-7836(02)00175-3."
"2013","Frost, Hans","2010","Grafton RQ","Grafton RQ","Grafton RQ","23","1","Grafton RQ, 2010, LAND ECON, V86, P609, DOI 10.3368/le.86.3.609."
"2013","Frost, Hans","2011","Harte M.","Harte M.","Harte M.","23","1","Harte M., 2011, PRACTICAL CONSIDERAT, V38."
"2013","Frost, Hans","1999","Holland D","Holland D","Holland D","23","1","Holland D, 1999, MAR POLICY, V23, P47, DOI 10.1016/S0308-597X(98)00016-5."
"2013","Frost, Hans","2009","Holt S","Holt S","Holt S","23","1","Holt S, 2009, FISH RES, V97, P3, DOI 10.1016/j.fishres.2008.12.019."
"2013","Frost, Hans","2010","ICES","ICES","ICES","23","1","ICES, 2010, BALT FISH ASS WORK G."
"2013","Frost, Hans","2005","Kronbak L. G.","Kronbak L. G.","Kronbak L. G.","23","1","Kronbak L. G., 2005, MARINE RESOURCE EC, V19, P459."
"2013","Frost, Hans","2009","Lindegren M","Lindegren M","Lindegren M","23","1","Lindegren M, 2009, PNAS, V106, P1422."
"2013","Frost, Hans","2009","Munro G.R.","Munro G.R.","Munro G.R.","23","1","Munro G.R., 2009, STAT EC ANAL SERIES, V1-3."
"2013","Frost, Hans","2012","Nostbakken L","Nostbakken L","Nostbakken L","23","1","Nostbakken L, 2012, LAND ECON, V88, P400, DOI 10.3368/le.88.2.400."
"2013","Frost, Hans","2011","Nostbakken L","Nostbakken L","Nostbakken L","23","1","Nostbakken L, 2011, MAR RESOUR ECON, V26, P95, DOI 10.5950/0738-1360-26.2.95."
"2013","Frost, Hans","1999","Ostrom E","Ostrom E","Ostrom E","23","1","Ostrom E, 1999, ANNU REV POLIT SCI, V2, P493, DOI 10.1146/annurev.polisci.2.1.493."
"2013","Frost, Hans","2009","Prellezo R.","Prellezo R.","Prellezo R.","23","1","Prellezo R., 2009, SURVEY EXISTING BIOE, P283."
"2013","Frost, Hans","2012","Prellezo R","Prellezo R","Prellezo R","23","1","Prellezo R, 2012, MAR POLICY, V36, P423, DOI 10.1016/j.marpol.2011.08.003."
"2013","Frost, Hans","2011","Salz P.","Salz P.","Salz P.","23","1","Salz P., 2011, 2011024 LEI."
"2013","Frost, Hans","2010","Soma K.","Soma K.","Soma K.","23","1","Soma K., 2010, STUDY REMUNERATION S."
"2013","Frost, Hans","2008","Statistics Denmark","Statistics Denmark","Statistics Denmark","23","1","Statistics Denmark, 2008, ACC STAT FISH."
"2013","Frost, Hans","1985","SUTINEN JG","SUTINEN JG","SUTINEN JG","23","1","SUTINEN JG, 1985, LAND ECON, V61, P387, DOI 10.2307/3146156."
"2013","Frost, Hans","1999","Sutinen JG","Sutinen JG","Sutinen JG","23","1","Sutinen JG, 1999, ICES J MAR SCI, V56, P1051, DOI 10.1006/jmsc.1999.0551."
"2013","Frost, Hans","1999","SUTINEN JG","SUTINEN JG","SUTINEN JG","23","1","SUTINEN JG, 1999, INT J SOC ECON, V26, P174, DOI DOI 10.1108/03068299910229569."
"2013","Frost, Hans","2009","The World Bank","The World Bank","The World Bank","23","1","The World Bank, 2009, SUNK BILL EC JUST FI."
"2013","Frost, Hans","2003","TREASURY HM","TREASURY HM","TREASURY HM","23","1","TREASURY HM, 2003, GREEN BOOK APPRAISAL."
"2013","Frost, Hans","2000","Wilen JE","Wilen JE","Wilen JE","23","1","Wilen JE, 2000, J ENVIRON ECON MANAG, V39, P306, DOI 10.1006/jeem.1999.1110."
"2013","Frost, Hans","2007","Wilson J","Wilson J","Wilson J","23","1","Wilson J, 2007, P NATL ACAD SCI USA, V104, P15212, DOI 10.1073/pnas.0702241104."
"2021","Tornberg, Petter","1998","Abramowitz AI","Abramowitz AI","Abramowitz AI","24","1","Abramowitz AI, 1998, J POLIT, V60, P634, DOI 10.2307/2647642."
"2021","Tornberg, Petter","2011","Acemoglu D","Acemoglu D","Acemoglu D","24","1","Acemoglu D, 2011, DYN GAMES APPL, V1, P3, DOI 10.1007/s13235-010-0004-1."
"2021","Tornberg, Petter","2016","Achen Christopher","Achen Christopher","Achen Christopher","24","1","Achen Christopher, 2016, DEMOCRACY REALISTS W."
"2021","Tornberg, Petter","2011","Alford JR","Alford JR","Alford JR","24","1","Alford JR, 2011, J POLIT, V73, P362, DOI 10.1017/S0022381611000016."
"2021","Tornberg, Petter","1954","Allport G. W.","Allport G. W.","Allport G. W.","24","1","Allport G. W., 1954, NATURE PREJUDICE."
"2021","Tornberg, Petter","2009","Bafumi J","Bafumi J","Bafumi J","24","1","Bafumi J, 2009, J POLIT, V71, P1, DOI 10.1017/S0022381608090014."
"2021","Tornberg, Petter","2021","Bail C.","Bail C.","Bail C.","24","1","Bail C., 2021, BREAKING SOCIAL MEDI, DOI {[}DOI 10.2307/J.CTV18ZHDHG, 10.1515/9780691216508]."
"2021","Tornberg, Petter","2018","Bail CA","Bail CA","Bail CA","24","1","Bail CA, 2018, P NATL ACAD SCI USA, V115, P9216, DOI 10.1073/pnas.1804840115."
"2021","Tornberg, Petter","2019","Banisch S","Banisch S","Banisch S","24","1","Banisch S, 2019, J MATH SOCIOL, V43, P76, DOI 10.1080/0022250X.2018.1517761."
"2021","Tornberg, Petter","2010","Banisch S","Banisch S","Banisch S","24","1","Banisch S, 2010, ADV COMPLEX SYST, V13, P95, DOI 10.1142/S0219525910002438."
"2021","Tornberg, Petter","2000","Bartels LM","Bartels LM","Bartels LM","24","1","Bartels LM, 2000, AM J POLIT SCI, V44, P35, DOI 10.2307/2669291."
"2021","Tornberg, Petter","2009","Bishop B.","Bishop B.","Bishop B.","24","1","Bishop B., 2009, THE BIG SORT, V1st."
"2021","Tornberg, Petter","2016","Borgesius FJZ","Borgesius FJZ","Borgesius FJZ","24","1","Borgesius FJZ, 2016, INTERNET POLICY REV, V5, DOI 10.14763/2016.1.401."
"2021","Tornberg, Petter","2017","Boyd D.","Boyd D.","Boyd D.","24","1","Boyd D., 2017, DATA SOC, P1."
"2021","Tornberg, Petter","2005","Brewer MD","Brewer MD","Brewer MD","24","1","Brewer MD, 2005, POLIT RES QUART, V58, P219, DOI 10.2307/3595624."
"2021","Tornberg, Petter","2021","Brown JR","Brown JR","Brown JR","24","1","Brown JR, 2021, NAT HUM BEHAV, V5, P998, DOI 10.1038/s41562-021-01066-z."
"2021","Tornberg, Petter","1998","Byrne D.","Byrne D.","Byrne D.","24","1","Byrne D., 1998, COMPLEXITY THEORY SO."
"2021","Tornberg, Petter","2013","Carlin RE","Carlin RE","Carlin RE","24","1","Carlin RE, 2013, POLIT BEHAV, V35, P43, DOI 10.1007/s11109-011-9181-x."
"2021","Tornberg, Petter","2019","Carothers T.","Carothers T.","Carothers T.","24","1","Carothers T., 2019, DEMOCRACIES DIVIDED."
"2021","Tornberg, Petter","2014","Center PR","Center PR","Center PR","24","1","Center PR, 2014, POLITICAL POLARIZATI."
"2021","Tornberg, Petter","2018","Chua A.","Chua A.","Chua A.","24","1","Chua A., 2018, POLITICAL TRIBES GRO."
"2021","Tornberg, Petter","2014","Clark M","Clark M","Clark M","24","1","Clark M, 2014, BLACK TWITTER."
"2021","Tornberg, Petter","2011","Conover M.D.","Conover M.D.","Conover M.D.","24","1","Conover M.D., 2011, P INT AAAI C WEB SOC, V133, P89."
"2021","Tornberg, Petter","1956","Coser L. A.","Coser L. A.","Coser L. A.","24","1","Coser L. A., 1956, FUNCTIONS SOCIAL CON."
"2021","Tornberg, Petter","2018","Couldry N.","Couldry N.","Couldry N.","24","1","Couldry N., 2018, MEDIATED CONSTRUCTIO."
"2021","Tornberg, Petter","2016","Cramer K. J.","Cramer K. J.","Cramer K. J.","24","1","Cramer K. J., 2016, POLITICS RESENTMENT, DOI 10.7208/chicago/9780226349251.001.0001."
"2021","Tornberg, Petter","2002","Dawson E","Dawson E","Dawson E","24","1","Dawson E, 2002, PERS SOC PSYCHOL B, V28, P1379, DOI 10.1177/014616702236869."
"2021","Tornberg, Petter","2018","Del Valle ME","Del Valle ME","Del Valle ME","24","1","Del Valle ME, 2018, INT J COMMUN-US, V12, P1715."
"2021","Tornberg, Petter","2020","DellaPosta D","DellaPosta D","DellaPosta D","24","1","DellaPosta D, 2020, AM SOCIOL REV, V85, P507, DOI 10.1177/0003122420922989."
"2021","Tornberg, Petter","2015","DellaPosta D","DellaPosta D","DellaPosta D","24","1","DellaPosta D, 2015, AM J SOCIOL, V120, P1473, DOI 10.1086/681254."
"2021","Tornberg, Petter","1990","Diehl M.","Diehl M.","Diehl M.","24","1","Diehl M., 1990, EUROPEAN REV SOCIAL, V1, P263, DOI {[}10.1080/14792779108401864, DOI 10.1080/14792779108401864]."
"2021","Tornberg, Petter","1993","Dovidio JF.","Dovidio JF.","Dovidio JF.","24","1","Dovidio JF., 1993, AFFECT COGNITION STE, P167, DOI DOI 10.1016/B978-0-08-088579-7.50012-0."
"2021","Tornberg, Petter","2011","Dovidio JF","Dovidio JF","Dovidio JF","24","1","Dovidio JF, 2011, GROUP PROCESS INTERG, V14, P147, DOI 10.1177/1368430210390555."
"2021","Tornberg, Petter","2018","Dubois E","Dubois E","Dubois E","24","1","Dubois E, 2018, INFORM COMMUN SOC, V21, P729, DOI 10.1080/1369118X.2018.1428656."
"2021","Tornberg, Petter","1964","Durkheim E.","Durkheim E.","Durkheim E.","24","1","Durkheim E., 1964, DIVISION LABOR SOC."
"2021","Tornberg, Petter","1984","Enelow JM.","Enelow JM.","Enelow JM.","24","1","Enelow JM., 1984, SPATIAL THEORY VOTIN."
"2021","Tornberg, Petter","2006","Epstein JM.","Epstein JM.","Epstein JM.","24","1","Epstein JM., 2006, GENERATIVE SOCIAL SC."
"2021","Tornberg, Petter","2017","Fiorina M. P.","Fiorina M. P.","Fiorina M. P.","24","1","Fiorina M. P., 2017, UNSTABLE MAJORITIES."
"2021","Tornberg, Petter","2006","Fiorina MP","Fiorina MP","Fiorina MP","24","1","Fiorina MP, 2006, RED AND BLUE NATION, VOL 1: CHARACTERISTICS AND CAUSES OF AMERICA'S POLARIZED POLITICS, P49."
"2021","Tornberg, Petter","2008","Fiorina MP","Fiorina MP","Fiorina MP","24","1","Fiorina MP, 2008, ANNU REV POLIT SCI, V11, P563, DOI 10.1146/annurev.polisci.11.053106.153836."
"2021","Tornberg, Petter","2006","Fiorina MP.","Fiorina MP.","Fiorina MP.","24","1","Fiorina MP., 2006, CULTURE WAR."
"2021","Tornberg, Petter","2005","Fortunato S","Fortunato S","Fortunato S","24","1","Fortunato S, 2005, INT J MOD PHYS C, V16, P1535, DOI 10.1142/S0129183105008126."
"2021","Tornberg, Petter","1993","Gaertner S. L.","Gaertner S. L.","Gaertner S. L.","24","1","Gaertner S. L., 1993, EUR REV SOC PSYCHOL, V4, P1, DOI {[}10.1080/14792779343000004, DOI 10.1080/14792779343000004]."
"2021","Tornberg, Petter","2016","Gentzkow M.","Gentzkow M.","Gentzkow M.","24","1","Gentzkow M., 2016, TOULOUSE NETWORK INF, P1."
